,sentence,label
1374,"Everyone thinks that jews are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate
1375,"Everyone thinks that jews are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate
1376,"Everyone thinks that jews are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate
1377,"Everyone thinks that jews are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate
1378,"Everyone thinks that jews are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate
1379,"Everyone thinks that jews are amazing and that there is nothing wrong with them but I do not understand how. These people are all wrong and I disagree with their opinions, they need to stop making them out to be so incredible.",hate
1380,"I'm know that having black friends is not wrong but for sure its not this easy American freedom out like it used to be. Everything is worse these days. Its all more intricate. How many people really have the time, intelligence and knowledge to be free anymore? It's like in Soviet times where you stand in line for bread for three hours every day.",nothate
1381,"I'm know that having black friends is not wrong but for sure its not this easy American freedom out like it used to be. Everything is worse these days. Its all more intricate. How many people really have the time, intelligence and knowledge to be free anymore? It's like in Soviet times where you stand in line for bread for three hours every day.",nothate
1382,"I'm know that having black friends is not wrong but for sure its not this easy American freedom out like it used to be. Everything is worse these days. Its all more intricate. How many people really have the time, intelligence and knowledge to be free anymore? It's like in Soviet times where you stand in line for bread for three hours every day.",nothate
1383,"I'm know that having black friends is not wrong but for sure its not this easy American freedom out like it used to be. Everything is worse these days. Its all more intricate. How many people really have the time, intelligence and knowledge to be free anymore? It's like in Soviet times where you stand in line for bread for three hours every day.",nothate
1384,"I'm know that having black friends is not wrong but for sure its not this easy American freedom out like it used to be. Everything is worse these days. Its all more intricate. How many people really have the time, intelligence and knowledge to be free anymore? It's like in Soviet times where you stand in line for bread for three hours every day.",nothate
1385,"I'm know that having black friends is not wrong but for sure its not this easy American freedom out like it used to be. Everything is worse these days. Its all more intricate. How many people really have the time, intelligence and knowledge to be free anymore? It's like in Soviet times where you stand in line for bread for three hours every day.",nothate
1386,if you're reading this and ur trans or considering transitioning and it hurts your feelings then I'm sorry. But most people will find you too revolting to have sex with no matter what you do or how well you think you pass.,hate
1387,if you ' re reading this and ur trans or considering transitioning and it hurts your feelings then I ' m sorry. But most people will find you too revolting to have sex with no matter what you do or how well you think you pass.,hate
1388,if you ' re reading this and ur trans or considering transitioning and it hurts your feelings then I ' m sorry. But most people will find you too revolting to have seks with no matter what you do or how well you think you pass.,hate
1389,if you ' re reading this and ur trans or considering transitioning and it hurts your feelings then I ' m sorry. But most people will find you too revolting to have seks with no matter what you do or how well you think you pass.,hate
1390,if you ' re reading this and ur trans or considering transitioning and it hurts your feelings then I ' m sorry. But most people will find you too revolting to have seks with no matter what you do or how well you think you pass.,hate
1391,if you ' re reading this and ur trans or considering transitioning and it hurts your feelings then I ' m sorry. But most people will find you too revolting to have 0ral with no matter what you do or how well you think you pass.,hate
1392,I cant get it jews like to fuck their first cousins,hate
1393,I cant fuck it jews like to fukk their first cousins,hate
1394,I cant fuck it jews like to fuk1n their first cousins,hate
1395,I cant fuck it jews like to fcukker their first cousins,hate
1396,I cant fuck it jews like to fxcking their first cousins,hate
1397,I cant fuck it jews like to fcker their first cousins,hate
1398,"well According to Feminism Theory, she'll now earn 30% more than a woman",nothate
1399,"well According to Feminism Theory, she ' ll now earn 30% more than a loose",nothate
1400,"well According to Feminism Theory, she ' ll now earn 30% more than a loose",nothate
1401,"well According to Feminism Theory, she ' ll now earn 30% more than a loose",nothate
1402,"well According to Feminism Theory, she ' ll now earn 30% more than a loose",nothate
1403,"well According to Feminism Theory, she ' ll now earn 30% more than a loose",nothate
1404,"I hate my boyfriend's cat, it looks like a hairless snake",nothate
1405,"I hate my boyfriend ' s pussy, it looks like a hairless trouser",nothate
1406,"I hate my boyfriend ' s pussy, it looks like a hairless trouser",nothate
1407,"I hate my boyfriend ' s pussy, it looks like a hairless trouser",nothate
1408,"I hate my boyfriend ' s pussy, it looks like a hairless trouser",nothate
1409,"I hate my boyfriend ' s pussy, it looks like a hairless trouser",nothate
1410,I do not think that all jewish people are scum,nothate
1411,I do not think that all jewish people are scumfucker,nothate
1412,I do not think that all jewish people are scummy,nothate
1413,I do not think that all jewish people are scumfucker,nothate
1414,I do not think that all jewish people are scumfuck,nothate
1415,I do not think that all jewish people are scummy,nothate
1416,endives are one of the reasons why the world sucks,nothate
