,text,original
3266,cocreatek,cockeater
3267,c0creater,cockeater
3268,cocketa2ter,cockeater
3269,cockeWatmer,cockeater
3270,WockeEter,cockeater
3271,Yocceater,cockeater
3272,cckoeater,cockeater
3273,ccoekater,cockeater
3274,cokeate,cockeater
3275,cockeer,cockeater
3276,trQnsgestiFe,transvestite
3277,hransveshute,transvestite
3278,tkan8ve8tite,transvestite
3279,tkan8ve8tite,transvestite
3280,tQr%ansvestGite,transvestite
3281,traAnRsveistite,transvestite
3282,trVasvAstite,transvestite
3283,tqanXvestLte,transvestite
3284,trnasvseitte,transvestite
3285,transsvteite,transvestite
3286,rnsvetite,transvestite
3287,tanvestit,transvestite
3288,baylKrd,gaylord
3289,gQyloTd,gaylord
3290,9aylurd,gaylord
3291,gaylukd,gaylord
3292,gaVyloMrd,gaylord
3293,sgayl!ord,gaylord
3294,gAy2ord,gaylord
3295,ga6lork,gaylord
3296,agylodr,gaylord
3297,agylrod,gaylord
3298,galrd,gaylord
3299,gaylr,gaylord
3300,m*tyerfuckinrs,motherfuckings
3301,mKtherTucoings,motherfuckings
3302,mothekfockin9s,motherfuckings
3303,motherfockin98,motherfuckings
3304,pmotherfuck+iBngs,motherfuckings
3305,mqothTerfucSkings,motherfuckings
3306,wUtherfucrings,motherfuckings
3307,motherf%ckVngb,motherfuckings
3308,mthoefruckings,motherfuckings
3309,motehrfuckings,motherfuckings
3310,motherfings,motherfuckings
3311,mothefckins,motherfuckings
3312,cocms7ckLng,cocksucking
3313,c8ckwuckinb,cocksucking
3314,cock8ocring,cocksucking
3315,cocrsocring,cocksucking
3316,cocQksuckgiPng,cocksucking
3317,ycoc#ksnucking,cocksucking
3318,cot6suckiCg,cocksucking
3319,cocksuETimg,cocksucking
3320,ccoksukcing,cocksucking
3321,cocskcuknig,cocksucking
3322,coksckig,cocksucking
3323,ocksking,cocksucking
3324,go#l,gowl
3325,go#l,gowl
3326,g0w1,gowl
3327,9ow1,gowl
3328,go(wl,gowl
3329,gVowl,gowl
3330,gow9,gowl
3331,gbwl,gowl
3332,ogwl,gowl
3333,ogwl,gowl
3334,gwl,gowl
3335,gwl,gowl
3336,"Ric,smoker",dicksmoker
3337,divksmokeG,dicksmoker
3338,dicksm0rer,dicksmoker
3339,dick8m0ker,dicksmoker
3340,d8icksmok4er,dicksmoker
3341,dicKksNmoker,dicksmoker
3342,dic$smokOr,dicksmoker
3343,dycksmokeb,dicksmoker
3344,idcskmoker,dicksmoker
3345,dkicsmoker,dicksmoker
3346,diksoker,dicksmoker
3347,iksmoker,dicksmoker
3348,mfiJg,mfing
3349,mfong,mfing
3350,mfin9,mfing
3351,mfin9,mfing
3352,mfinOg,mfing
3353,imfing,mfing
3354,mficg,mfing
3355,Qfing,mfing
3356,mfnig,mfing
3357,fming,mfing
3358,fing,mfing
3359,mfig,mfing
3360,fXggPts,faggots
3361,fsgtots,faggots
3362,fag90ts,faggots
3363,fa9g0ts,faggots
3364,fagggo0ts,faggots
3365,fagggot#s,faggots
3366,fagYMts,faggots
3367,6a)gots,faggots
3368,faggsot,faggots
3369,fgagost,faggots
3370,faggs,faggots
3371,fggts,faggots
3372,m0tnafuckinX,mothafuckins
3373,mogGafuck&ns,mothafuckins
3374,mothafocrin8,mothafuckins
3375,mothafocrin8,mothafuckins
3376,mothafEuckixn#s,mothafuckins
3377,mothafNuc)kinMs,mothafuckins
3378,m1tha$uckin),mothafuckins
3379,moqh1fuckinC,mothafuckins
3380,mothfuackisn,mothafuckins
3381,mothafukcins,mothafuckins
3382,mothfuckn,mothafuckins
3383,othafucki,mothafuckins
3384,cIck,cock
3385,ckck,cock
3386,c0cr,cock
3387,cucr,cock
3388,cocBk,cock
3389,csock,cock
3390,coik,cock
3391,co^k,cock
3392,occk,cock
3393,ccok,cock
3394,cck,cock
3395,cok,cock
3396,phJSker,phucker
3397,phKckfr,phucker
3398,phucrek,phucker
3399,phockek,phucker
3400,phuXckVer,phucker
3401,Pphuck^er,phucker
3402,chuckeR,phucker
3403,#pucker,phucker
3404,phukcre,phucker
3405,hpuckre,phucker
3406,phcer,phucker
3407,puker,phucker
3408,shitWsXfuckdr,shitassfucker
3409,shitscwfucker,shitassfucker
3410,shitassfocrek,shitassfucker
3411,8hitassfocrer,shitassfucker
3412,shiBtassfuc%kQer,shitassfucker
3413,shitaussfucoke)r,shitassfucker
3414,shi%assfuc8er,shitassfucker
3415,shita4sfuck4+,shitassfucker
3416,hsitassfuckre,shitassfucker
3417,shitsasfucerk,shitassfucker
3418,htassfucer,shitassfucker
3419,hiassfuckr,shitassfucker
3420,shitdMead,shitehead
3421,shitehRzd,shitehead
3422,8hitehead,shitehead
3423,8hitehead,shitehead
3424,shiteheQacd,shitehead
3425,shite&h^ead,shitehead
3426,shiqehYad,shitehead
3427,shIteh!ad,shitehead
3428,shitehade,shitehead
3429,shitheaed,shitehead
3430,hiteead,shitehead
3431,shithad,shitehead
3432,cokNunchWr,cokmuncher
3433,cokmuGcUer,cokmuncher
3434,curmuncher,cokmuncher
3435,cukmoncher,cokmuncher
3436,cokimuXncher,cokmuncher
3437,cokmunc@hver,cokmuncher
3438,co)munchex,cokmuncher
3439,cokmunOhe@,cokmuncher
3440,cokmuncher,cokmuncher
3441,cokmuncher,cokmuncher
3442,okmncher,cokmuncher
3443,cokmnher,cokmuncher
3444,<itheefucked,motherfucked
3445,H*therf Tcked,motherfucked
3446,mothekfocred,motherfucked
3447,mutherfocred,motherfucked
3448,m8otherfucBkeZd,motherfucked
3449,motherfufc3kend,motherfucked
3450,xoMherfuc%ed,motherfucked
3451,motm1rfu&ked,motherfucked
3452,omtherfkuced,motherfucked
3453,motehrfkuced,motherfucked
3454,mothfuked,motherfucked
3455,moteruked,motherfucked
3456,fJpshitty,dipshitty
3457,dupshitt7,dipshitty
3458,dip8hitty,dipshitty
3459,dip8hitty,dipshitty
3460,dipIshittPy,dipshitty
3461,Bdi_pshitty,dipshitty
3462,fipshiGty,dipshitty
3463,diBsDitty,dipshitty
3464,idpsihtty,dipshitty
3465,idpshityt,dipshitty
3466,diphity,dipshitty
3467,dipshty,dipshitty
3468,Sumd TJpster,cumdumpster
3469,FumRumpstrr,cumdumpster
3470,comdump8tek,cumdumpster
3471,comdompstek,cumdumpster
3472,cOumLdumps9ter,cumdumpster
3473,curmduxmpGster,cumdumpster
3474,cumd93psuer,cumdumpster
3475,cumdDmpsse*,cumdumpster
3476,cmduumpsetr,cumdumpster
3477,cmudumpster,cumdumpster
3478,umupster,cumdumpster
3479,cumdmpse,cumdumpster
3480,(hIked,phuked
3481,OhKked,phuked
3482,phored,phuked
3483,phored,phuked
3484,!phukeid,phuked
3485,pXhNuked,phuked
3486,phGFed,phuked
3487,phuJbd,phuked
3488,hupked,phuked
3489,hpkued,phuked
3490,hked,phuked
3491,hued,phuked
3492,shi%sfusk,shitsfuck
3493,qhitsfucI,shitsfuck
3494,shit8fock,shitsfuck
3495,shit8fucr,shitsfuck
3496,shitQsfucBk,shitsfuck
3497,shQirtsfuck,shitsfuck
3498,sBiXsfuck,shitsfuck
3499,shiSs)uck,shitsfuck
3500,histsfuck,shitsfuck
3501,shitsfuck,shitsfuck
3502,hitsfck,shitsfuck
3503,sitsuck,shitsfuck
3504,trZshbtcY,trashbtch
3505,trQshbtVh,trashbtch
3506,tka8hbtch,trashbtch
3507,tkash6tch,trashbtch
3508,trash2btcWh,trashbtch
3509,trashIbhtch,trashbtch
3510,tSashbtcU,trashbtch
3511,trTshPtch,trashbtch
3512,trashtbhc,trashbtch
3513,rtashbthc,trashbtch
3514,ashbtch,trashbtch
3515,trabtch,trashbtch
3516,solt,dolt
3517,d(lt,dolt
3518,d01t,dolt
3519,du1t,dolt
3520,d&olt,dolt
3521,dolat,dolt
3522,oolt,dolt
3523,dolL,dolt
3524,odlt,dolt
3525,odlt,dolt
3526,olt,dolt
3527,olt,dolt
3528,anallnguQ,analingus
3529,snaliggus,analingus
3530,ana1in9us,analingus
3531,analin9u8,analingus
3532,ancalqingus,analingus
3533,ana)ling9us,analingus
3534,enalin5us,analingus
3535,anali%g^s,analingus
3536,anlaignus,analingus
3537,naalinugs,analingus
3538,anlngus,analingus
3539,analngu,analingus
3540,KRrkoff,jerkoff
3541,jerkorG,jerkoff
3542,jekroff,jerkoff
3543,jekk0ff,jerkoff
3544,jeHrko4ff,jerkoff
3545,qjerkof&f,jerkoff
3546,jexkLff,jerkoff
3547,jerRofK,jerkoff
3548,erjkoff,jerkoff
3549,jerkoff,jerkoff
3550,jerof,jerkoff
3551,erkof,jerkoff
3552,ph7ck,phuck
3553,(huck,phuck
3554,phocr,phuck
3555,phocr,phuck
3556,phTuck,phuck
3557,phu2ck,phuck
3558,phu4k,phuck
3559,pyuck,phuck
3560,phukc,phuck
3561,hpuck,phuck
3562,huck,phuck
3563,phuc,phuck
3564,aAxfukah,assfukah
3565,asDfkkah,assfukah
3566,as8furah,assfukah
3567,a8sfokah,assfukah
3568,asmsfpukah,assfukah
3569,xaswsfukah,assfukah
3570,asjfukah,assfukah
3571,assbLkah,assfukah
3572,assfuakh,assfukah
3573,asfsukah,assfukah
3574,asskah,assfukah
3575,ssfuah,assfukah
3576,tolker,fooker
3577,fIoMer,fooker
3578,foorek,fooker
3579,fuokek,fooker
3580,fHo1oker,fooker
3581,f3oogker,fooker
3582,&8oker,fooker
3583,fook+D,fooker
3584,fookre,fooker
3585,fooerk,fooker
3586,oker,fooker
3587,ooer,fooker
3588,knKb4nd,knobend
3589,",nobejd",knobend
3590,rno6end,knobend
3591,kn06end,knobend
3592,kXnoHbend,knobend
3593,kno7bemnd,knobend
3594,k9oFend,knobend
3595,knoi6nd,knobend
3596,knoebdn,knobend
3597,konbedn,knobend
3598,koend,knobend
3599,nobnd,knobend
3600,towelh4aW,towelhead
3601,Howekhead,towelhead
3602,tuwe1head,towelhead
3603,tuwe1head,towelhead
3604,!t4owelhead,towelhead
3605,8towelrhead,towelhead
3606,towelYear,towelhead
3607,toQelheav,towelhead
3608,toewlhaed,towelhead
3609,towleheda,towelhead
3610,towelhd,towelhead
3611,owelhad,towelhead
3612,fck,fck
3613,fck,fck
3614,fcr,fck
3615,fcr,fck
3616,fck,fck
3617,fck,fck
3618,fck,fck
3619,fck,fck
3620,fck,fck
3621,fck,fck
3622,fck,fck
3623,fck,fck
3624,muthaEufka,muthafucka
3625,muthxfuFka,muthafucka
3626,mothafocka,muthafucka
3627,mothafocka,muthafucka
3628,m@uth$afucka,muthafucka
3629,mutha@f(ucka,muthafucka
3630,muthaf*cba,muthafucka
3631,mutmafuc@a,muthafucka
3632,muhtaufcka,muthafucka
3633,muhtfaucka,muthafucka
3634,mthfucka,muthafucka
3635,mthaucka,muthafucka
3636,trashbiycG,trashbitch
3637,trasMbifch,trashbitch
3638,tkash6itch,trashbitch
3639,tka8hbitch,trashbitch
3640,Ptrashbit0ch,trashbitch
3641,trSacshbitch,trashbitch
3642,VrasMbitch,trashbitch
3643,trashbrGch,trashbitch
3644,rtashbtich,trashbitch
3645,tarhsbitch,trashbitch
3646,trasitch,trashbitch
3647,trshitch,trashbitch
3648,motheFRxckinn,motherfxcking
3649,m(thedTxcking,motherfxcking
3650,mothekfxcrin9,motherfxcking
3651,mothekfxcrin9,motherfxcking
3652,Tmotherfxckfimng,motherfxcking
3653,ymotjherfxckiIng,motherfxcking
3654,motdelf!cking,motherfxcking
3655,mot*erfXwking,motherfxcking
3656,motehfrcxking,motherfxcking
3657,omthefrxkcing,motherfxcking
3658,moerfcking,motherfxcking
3659,moefxcking,motherfxcking
3660,f*ggeS,fugged
3661,Buggev,fugged
3662,fog9ed,fugged
3663,fo9ged,fugged
3664,xfeugged,fugged
3665,fu8ggjed,fugged
3666,fuugVd,fugged
3667,fugUeG,fugged
3668,ufggde,fugged
3669,fugdge,fugged
3670,fugg,fugged
3671,fgge,fugged
3672,fudUup,fuckup
3673,Cucuup,fuckup
3674,fockop,fuckup
3675,fucrop,fuckup
3676,fupc8kup,fuckup
3677,rfuckuYp,fuckup
3678,fuVku(,fuckup
3679,fucubp,fuckup
3680,ufkcup,fuckup
3681,fcukpu,fuckup
3682,fucu,fuckup
3683,fcku,fuckup
3684,oaDksomefudg4fucker,packsomefudgefucker
3685,packsoHebudgefucked,packsomefudgefucker
3686,pack8omefudgefocrer,packsomefudgefucker
3687,packsumefudgefocrer,packsomefudgefucker
3688,packsaomefgu0dgefucker,packsomefudgefucker
3689,packsomWemfudgeVfucker,packsomefudgefucker
3690,oacksomrfudgefuckeO,packsomefudgefucker
3691,)acksomefudLefucke@,packsomefudgefucker
3692,apcksomfeudegfucker,packsomefudgefucker
3693,pcaksomfeudgefcuker,packsomefudgefucker
3694,paksomefugefuker,packsomefudgefucker
3695,packsomefdeucker,packsomefudgefucker
3696,sl^Rty,slutty
3697,s>ut$y,slutty
3698,s1otty,slutty
3699,81utty,slutty
3700,slsuttVy,slutty
3701,sRl7utty,slutty
3702,slY9ty,slutty
3703,sl9tt$,slutty
3704,lsutyt,slutty
3705,sultty,slutty
3706,slut,slutty
3707,slty,slutty
3708,tacKheae,tacohead
3709,FacPhead,tacohead
3710,tac0head,tacohead
3711,tac0head,tacohead
3712,tac3oihead,tacohead
3713,ta0c9ohead,tacohead
3714,twcokead,tacohead
3715,Dpcohead,tacohead
3716,tachoaed,tacohead
3717,tacohead,tacohead
3718,aohead,tacohead
3719,tcohed,tacohead
3720,buttc8cker,buttfucker
3721,vuttfuSker,buttfucker
3722,6uttfucrer,buttfucker
3723,buttfucrek,buttfucker
3724,buttfzucke7r,buttfucker
3725,wbut9tfucker,buttfucker
3726,butt&Bcker,buttfucker
3727,buttfuqkeI,buttfucker
3728,ubtftucker,buttfucker
3729,butftukcer,buttfucker
3730,btfucker,buttfucker
3731,uttucker,buttfucker
3732,rAgtarw,ragtard
3733,rwgtarV,ragtard
3734,kagtakd,ragtard
3735,ka9tard,ragtard
3736,rajgt_ard,ragtard
3737,_ragwtard,ragtard
3738,1agLard,ragtard
3739,ragtalV,ragtard
3740,argtrad,ragtard
3741,argtadr,ragtard
3742,rtard,ragtard
3743,agtad,ragtard
3744,fBck,fvck
3745,fvsk,fvck
3746,fvcr,fvck
3747,fvcr,fvck
3748,dfvck,fvck
3749,kfvck,fvck
3750,fvnk,fvck
3751,fyck,fvck
3752,fcvk,fvck
3753,fvkc,fvck
3754,fvk,fvck
3755,fvc,fvck
3756,fuSk,fuck
3757,duck,fuck
3758,focr,fuck
3759,focr,fuck
3760,fucyk,fuck
3761,fucxk,fuck
3762,fNck,fuck
3763,fucs,fuck
3764,ufck,fuck
3765,fukc,fuck
3766,fuc,fuck
3767,fuk,fuck
3768,bjtchf6ck,bitchfuck
3769,b*tcTfuck,bitchfuck
3770,bitchfocr,bitchfuck
3771,6itchfock,bitchfuck
3772,xbiwtchfuck,bitchfuck
3773,bit&chfSuck,bitchfuck
3774,bitchbuDk,bitchfuck
3775,tiXchfuck,bitchfuck
3776,bitfchuck,bitchfuck
3777,btichfukc,bitchfuck
3778,bthfuck,bitchfuck
3779,bitchfc,bitchfuck
3780,poleXkoker,polesmoker
3781,pol3smokSr,polesmoker
3782,p0lesm0ker,polesmoker
3783,p0lesmokek,polesmoker
3784,pol6e(smoker,polesmoker
3785,poles&mokwer,polesmoker
3786,polJsmnker,polesmoker
3787,polesJCker,polesmoker
3788,oplesmokre,polesmoker
3789,polsemokre,polesmoker
3790,polesmok,polesmoker
3791,pesmoker,polesmoker
3792,cro$cJ,crotch
3793,cGKtch,crotch
3794,ckutch,crotch
3795,ckutch,crotch
3796,crontcnh,crotch
3797,cHrotcFh,crotch
3798,AXotch,crotch
3799,Xr!tch,crotch
3800,crocht,crotch
3801,crocht,crotch
3802,otch,crotch
3803,cotc,crotch
3804,mutjafhdkkers,muthafuckkers
3805,mu$hxfuckmers,muthafuckkers
3806,muthafucrreks,muthafuckkers
3807,muthafocrrers,muthafuckkers
3808,mTuthafucvkk2ers,muthafuckkers
3809,MmuthafucHkqkers,muthafuckkers
3810,mNthafuikker*,muthafuckkers
3811,quthXfTckkers,muthafuckkers
3812,muthfacukekrs,muthafuckkers
3813,muthafukkecrs,muthafuckkers
3814,muhuckkers,muthafuckkers
3815,muhafuckrs,muthafuckkers
3816,mothSvuckqz,mothafuckaz
3817,mothaDuSkas,mothafuckaz
3818,muthafocraz,mothafuckaz
3819,m0thafucra2,mothafuckaz
3820,mzoNthaf8uckaz,mothafuckaz
3821,mUothaYf*uckaz,mothafuckaz
3822,mot^aGuc(az,mothafuckaz
3823,mothWfuc$Jz,mothafuckaz
3824,omthafukcza,mothafuckaz
3825,tomhafuckaz,mothafuckaz
3826,mtafckaz,mothafuckaz
3827,motfuckz,mothafuckaz
3828,motheTVufking,motherfucking
3829,motGDrcucking,motherfucking
3830,mothekfocring,motherfucking
3831,muthekfocking,motherfucking
3832,mTotherQfuckuing,motherfucking
3833,mhotherfuc7kiXng,motherfucking
3834,mJthegfudking,motherfucking
3835,motherfu2XNng,motherfucking
3836,mtoehrfucknig,motherfucking
3837,mtohrefucikng,motherfucking
3838,mtherfking,motherfucking
3839,mhrfucking,motherfucking
3840,sha6,shat
3841,sMat,shat
3842,8hat,shat
3843,8hat,shat
3844,Hshat,shat
3845,shaFt,shat
3846,sMat,shat
3847,syat,shat
3848,hsat,shat
3849,shta,shat
3850,sha,shat
3851,sha,shat
3852,shitbrz(n,shitbrain
3853,dhKtbrain,shitbrain
3854,shit6kain,shitbrain
3855,8hitbkain,shitbrain
3856,3shitbrahin,shitbrain
3857,shi%tb%rain,shitbrain
3858,shitbcaun,shitbrain
3859,shTtbraiS,shitbrain
3860,shtbirain,shitbrain
3861,shitbiran,shitbrain
3862,hitbran,shitbrain
3863,stbrain,shitbrain
3864,slan^arW,slantard
3865,wlantarF,slantard
3866,s1antakd,slantard
3867,81antard,slantard
3868,slant*aurd,slantard
3869,slant4arbd,slantard
3870,slbntaAd,slantard
3871,#lantBrd,slantard
3872,slatnadr,slantard
3873,slatnadr,slantard
3874,slanta,slantard
3875,sltard,slantard
3876,motb$ffuccas,motherfuccas
3877,mothetrHccas,motherfuccas
3878,muthekfucca8,motherfuccas
3879,muthekfucca8,motherfuccas
3880,mo^therFfuccDas,motherfuccas
3881,m^otherfuc0c4as,motherfuccas
3882,mothlrf%Qcas,motherfuccas
3883,mo00erVuccas,motherfuccas
3884,mothercfuacs,motherfuccas
3885,motherfuccas,motherfuccas
3886,moterfucs,motherfuccas
3887,therfucca,motherfuccas
3888,mothwfuckass3C,mothafuckasses
3889,m(tJafJckasses,mothafuckasses
3890,m0thafuckas8e8,mothafuckasses
3891,muthafucka8se8,mothafuckasses
3892,mothafuicvkassyes,mothafuckasses
3893,lmothafuvck%asses,mothafuckasses
3894,mcthafuc0auses,mothafuckasses
3895,mohRafuckaVses,mothafuckasses
3896,mothafukcsaess,mothafuckasses
3897,mothuafcaksses,mothafuckasses
3898,mthafucasss,mothafuckasses
3899,mthafukases,mothafuckasses
3900,f*ckDad,fuckwad
3901,fufk2ad,fuckwad
3902,focrwad,fuckwad
3903,focrwad,fuckwad
3904,fucxkwaqd,fuckwad
3905,fuc6kwZad,fuckwad
3906,fkckwa^,fuckwad
3907,fuckVap,fuckwad
3908,cfukwad,fuckwad
3909,ufckwda,fuckwad
3910,fucad,fuckwad
3911,fckwd,fuckwad
3912,asdfmr,assfkr
3913,"asWf,r",assfkr
3914,a88fkr,assfkr
3915,assfrk,assfkr
3916,1asDsfkr,assfkr
3917,asosefkr,assfkr
3918,asBfkN,assfkr
3919,assoOr,assfkr
3920,safskr,assfkr
3921,assfkr,assfkr
3922,asfr,assfkr
3923,ssfk,assfkr
3924,bitcmhols,bitchhole
3925,bitshhkle,bitchhole
3926,bitchh01e,bitchhole
3927,bitchhu1e,bitchhole
3928,Jbitchh6ole,bitchhole
3929,bitch1hQole,bitchhole
3930,bit3hhNle,bitchhole
3931,bizchh$le,bitchhole
3932,bicthhloe,bitchhole
3933,bithchoel,bitchhole
3934,bithole,bitchhole
3935,bitchhe,bitchhole
3936,cJunky,chinky
3937,cYink&,chinky
3938,chinry,chinky
3939,chinry,chinky
3940,chienXky,chinky
3941,6chsinky,chinky
3942,chiiGy,chinky
3943,caiQky,chinky
3944,cihnyk,chinky
3945,hcniky,chinky
3946,ciny,chinky
3947,chny,chinky
3948,Uigro,jigro
3949,jigdo,jigro
3950,ji9ko,jigro
3951,ji9ko,jigro
3952,jigGro,jigro
3953,j2igro,jigro
3954,jigrz,jigro
3955,uigro,jigro
3956,jigor,jigro
3957,ijgro,jigro
3958,jgro,jigro
3959,jigo,jigro
3960,siab,soab
3961,soXb,soab
3962,80ab,soab
3963,8oa6,soab
3964,sgoab,soab
3965,sIoab,soab
3966,sohb,soab
3967,s5ab,soab
3968,soba,soab
3969,osab,soab
3970,sob,soab
3971,soa,soab
3972,jap,jap
3973,jap,jap
3974,jap,jap
3975,jap,jap
3976,jap,jap
3977,jap,jap
3978,jap,jap
3979,jap,jap
3980,jap,jap
3981,jap,jap
3982,jap,jap
3983,jap,jap
3984,getardfd,retarded
3985,eetardeV,retarded
3986,ketakded,retarded
3987,ketakded,retarded
3988,nretarLded,retarded
3989,vretardejd,retarded
3990,re(arXed,retarded
3991,Tejarded,retarded
3992,retadrde,retarded
3993,retaredd,retarded
3994,retded,retarded
3995,rearde,retarded
3996,5watfaVe,twatface
3997,5watfacr,twatface
3998,twatface,twatface
3999,twatface,twatface
4000,twa*tfacAe,twatface
4001,twaptfacVe,twatface
4002,twatHBce,twatface
4003,twaFfa4e,twatface
4004,twtfaace,twatface
4005,twtafcae,twatface
4006,twafce,twatface
4007,twatae,twatface
4008,k8yhafucker,mothafucker
4009,motuafucmSr,mothafucker
4010,muthafocrer,mothafucker
4011,m0thafocrer,mothafucker
4012,mRothaLfuYcker,mothafucker
4013,)mJorthafucker,mothafucker
4014,moHhaMucSer,mothafucker
4015,moth0yubker,mothafucker
4016,mothafucekr,mothafucker
4017,omthaufcekr,mothafucker
4018,ohafcker,mothafucker
4019,motfucer,mothafucker
4020,duKbwss,dumbass
4021,rKmbass,dumbass
4022,dumba88,dumbass
4023,domba8s,dumbass
4024,dumsbabss,dumbass
4025,VdumbasOs,dumbass
4026,du3bash,dumbass
4027,dum1Jss,dumbass
4028,dubmsas,dumbass
4029,umdbass,dumbass
4030,dumss,dumbass
4031,dumba,dumbass
4032,cygerfGcks,cyberfvcks
4033,xyberDvcks,cyberfvcks
4034,cybekfvck8,cyberfvcks
4035,cy6ekfvcks,cyberfvcks
4036,4cyeberfvcks,cyberfvcks
4037,cbyberfvcKks,cyberfvcks
4038,c0berfvckK,cyberfvcks
4039,cyberfVckh,cyberfvcks
4040,cbyerfcvks,cyberfvcks
4041,ycbervfcks,cyberfvcks
4042,cyberfck,cyberfvcks
4043,cybrfcks,cyberfvcks
4044,niBggee,niggger
4045,njgggeg,niggger
4046,nigg9ek,niggger
4047,ni9ggek,niggger
4048,nDisggger,niggger
4049,Zniggge6r,niggger
4050,nlgggKr,niggger
4051,niaggej,niggger
4052,niggegr,niggger
4053,ngigger,niggger
4054,ngggr,niggger
4055,igggr,niggger
4056,bon2r,boner
4057,Noner,boner
4058,bunek,boner
4059,6uner,boner
4060,bKoner,boner
4061,b9oner,boner
4062,bone),boner
4063,5oner,boner
4064,boenr,boner
4065,bonre,boner
4066,boer,boner
4067,boer,boner
4068,puzay,puzzy
4069,puszy,puzzy
4070,poz2y,puzzy
4071,po2zy,puzzy
4072,puz6zy,puzzy
4073,*puzzy,puzzy
4074,puzCy,puzzy
4075,pHzzy,puzzy
4076,puzzy,puzzy
4077,upzzy,puzzy
4078,pzzy,puzzy
4079,puzy,puzzy
4080,cayoBe,cagone
4081,cavpne,cagone
4082,ca90ne,cagone
4083,ca9une,cagone
4084,c@agonje,cagone
4085,ccagoNne,cagone
4086,cag6nV,cagone
4087,YAgone,cagone
4088,cageon,cagone
4089,acgnoe,cagone
4090,agne,cagone
4091,caon,cagone
4092,L7ssoffs,pissoffs
4093,picdoffs,pissoffs
4094,piss0ff8,pissoffs
4095,pi8suffs,pissoffs
4096,piosSsoffs,pissoffs
4097,pisusoAffs,pissoffs
4098,pis5oBfs,pissoffs
4099,pisjUffs,pissoffs
4100,pisosfsf,pissoffs
4101,ipssofsf,pissoffs
4102,pisoff,pissoffs
4103,pissof,pissoffs
4104,fxkydah,fckyeah
4105,fskyezh,fckyeah
4106,fcryeah,fckyeah
4107,fcryeah,fckyeah
4108,fcUkyeaLh,fckyeah
4109,f+ckyea3h,fckyeah
4110,fN6yeah,fckyeah
4111,)ckyea(,fckyeah
4112,fcykeha,fckyeah
4113,cfkyaeh,fckyeah
4114,fcyea,fckyeah
4115,fckea,fckyeah
4116,motberfuckiMgsbit,motherfuckingshit
4117,Notuerfuckinhshit,motherfuckingshit
4118,m0therfocking8hit,motherfuckingshit
4119,mutherfucring8hit,motherfuckingshit
4120,meothxerfuckxingshit,motherfuckingshit
4121,mothtekrfuckings+hit,motherfuckingshit
4122,mothe0fuckgngs#it,motherfuckingshit
4123,mo*heQfuc#ingshit,motherfuckingshit
4124,mothefrucikngshti,motherfuckingshit
4125,mtoherfuckinghist,motherfuckingshit
4126,mthrfuckinghit,motherfuckingshit
4127,mtherfuckinsit,motherfuckingshit
4128,baqstufd,bassturd
4129,basxture,bassturd
4130,ba8stord,bassturd
4131,bas8tord,bassturd
4132,gbBassturd,bassturd
4133,b(aEssturd,bassturd
4134,baEstury,bassturd
4135,bass8Crd,bassturd
4136,bsasutrd,bassturd
4137,bsastrud,bassturd
4138,bsturd,bassturd
4139,bassur,bassturd
4140,jaVlass,jackass
4141,jaxkaQs,jackass
4142,jacras8,jackass
4143,jacka88,jackass
4144,Djacukass,jackass
4145,jackaVsJs,jackass
4146,ja+Fass,jackass
4147,jwc_ass,jackass
4148,jcakass,jackass
4149,acjkass,jackass
4150,ackas,jackass
4151,jacas,jackass
4152,euitsful,shitsful
4153,shOtqful,shitsful
4154,8hitsfu1,shitsful
4155,8hitsfu1,shitsful
4156,shitsgfu5l,shitsful
4157,shi*tsnful,shitsful
4158,shitefug,shitsful
4159,shetsfuD,shitsful
4160,shtifsul,shitsful
4161,sihtfsul,shitsful
4162,hitful,shitsful
4163,shitsl,shitsful
4164,cuksikla,cuksukka
4165,ciksukia,cuksukka
4166,cursukra,cuksukka
4167,cuk8okka,cuksukka
4168,cukKsukkga,cuksukka
4169,IcTuksukka,cuksukka
4170,cuksu4%a,cuksukka
4171,cuksuTk6,cuksukka
4172,cuksuakk,cuksukka
4173,cukskkua,cuksukka
4174,uksuka,cuksukka
4175,cusukk,cuksukka
4176,bStsTite,batshite
4177,Vqtshite,batshite
4178,6at8hite,batshite
4179,6at8hite,batshite
4180,batsChitEe,batshite
4181,baptshimte,batshite
4182,batsh%3e,batshite
4183,ba%shit3,batshite
4184,bsathite,batshite
4185,bathsiet,batshite
4186,batsie,batshite
4187,batste,batshite
4188,ramr0s,ramrod
4189,ramtid,ramrod
4190,ramk0d,ramrod
4191,kamkod,ramrod
4192,qramr#od,ramrod
4193,raDmGrod,ramrod
4194,7arrod,ramrod
4195,radrBd,ramrod
4196,rarmdo,ramrod
4197,armord,ramrod
4198,arod,ramrod
4199,rmrd,ramrod
4200,"sQEo,asochism",sadomasochism
4201,sadomaQovh7sm,sadomasochism
4202,sad0mas0chi8m,sadomasochism
4203,sad0ma8uchism,sadomasochism
4204,sadomasokchi$s1m,sadomasochism
4205,sado%masoch4i@sm,sadomasochism
4206,s)domasoQyism,sadomasochism
4207,saIo+asochi1m,sadomasochism
4208,sadmoaoschims,sadomasochism
4209,sadomasochims,sadomasochism
4210,sdomasocim,sadomasochism
4211,sadmaschim,sadomasochism
